PARAMETER_CODE,PARAMETER_DESC,POLLUTANT_CODE,STATUS_FLAG,UNIT_GROUP_CODE,PERCENT_REMOVAL_FLAG,PERCENT_EXCEEDENCE_FLAG,SNC_FLAG
TGP6L,Pass/Fail Static Renewal 7 Day Chronic Atherinops affinis,4677,A,55,N,N,
TGK1D,Pass/Fail Static 48Hr Chronic Macrocystis pyrifera,4677,A,55,N,N,
TCK1D,%Effect Static 48Hr Chronic Macrocystis pyrifera,4677,A,16,N,Y,
TCK3R,%Effect Static 48Hr Chronic Haliotis rufescens,4677,A,16,N,Y,
TCS3N,%Effect Static 20Min Chronic Dendraster excentricus,4677,A,16,N,Y,
TGP6J,Pass/Fail Static Renewal 7 Day Chronic Menidia beryllina,4677,A,55,N,N,
TCS3L,%Effect Static 20Min Chronic Strongylocentrotus purpuratus,4677,A,16,N,Y,
TCP6J,%Effect Static Renewal 7 Day Chronic Menidia beryllina,4677,A,16,N,Y,
TGC1E,Pass/Fail Static 4 Day Chronic Raphidocelis subcapitata,4677,A,55,N,N,
51728,Screen Area Blockage,200001324,A,164,N,Y,
51729,Intake Velocity Excusions,200001325,A,125,N,Y,
51733,"Iron, ferrous - present",11428,A,148,N,N,
51737,"Dibenzo[a,e]pyrene",200001362,A,59,N,Y,2
51739,"Sodium, total [as Na]",6802,A,124,N,Y,1
51741,"Calcium, total [as Ca]",8538,A,124,N,Y,1
51743,Coagulants added [volume],11102,A,121,N,Y,
51744,Dilantin [Phenytoin],200001381,A,59,N,Y,2
51745,Iopromide,200001382,A,59,N,Y,2
51747,Meprobamate,200001401,A,59,N,Y,2
51748,Trimethoprim,200001408,A,59,N,Y,2
51749,Iohexol,200001402,A,59,N,Y,2
51750,Nonylphenol monoethoxylate,200001403,A,59,N,Y,2
51751,Octylphenol diethoxylate,200001404,A,59,N,Y,2
51752,Octylphenol monoethoxylate,200001405,A,59,N,Y,2
51753,Sulfamethoxazole,200001406,A,59,N,Y,2
51754,Tris[2-chloroethyl] phosphate [TCEP],200001407,A,59,N,Y,2
TGB6L,Pass/Fail Static 96Hr Acute Atherinops affinis,4677,A,148,N,N,
T2I3D,IC25 Pass/Fail Static 24Hr Acute Daphnia pulex,4677,A,55,N,N,
77548,Chloropicrin,12603,A,59,N,Y,2
T2I3E,IC25 Pass/Fail Static 24Hr Acute Americamysis bahia,4677,A,55,N,N,
T6M6C,IC25 Lethal Static Renewal 48HR Acute Pimephales promelas,4677,A,16,N,Y,
T7P6C,IC25 Sub-Lethal Static Renewal 7 Day Chronic Pimephales promelas,4677,A,16,N,Y,
T6P6C,IC25 Lethal Static Renewal 7 Day Chronic Pimephales promelas,4677,A,16,N,Y,
T7P6J,IC25 Sub-Lethal Static Renewal 7 Day Chronic Menidia beryllina,4677,A,16,N,Y,
T6P3E,IC25 Lethal Static Renewal 7 Day Chronic Americamysis bahia,4677,A,16,N,Y,
TYP6J,LOEC Sub-Lethal Reproduction Static Renewal 7 Day Chronic Menidia beryllina,4677,A,16,N,Y,
TXM6J,LOEC Lethal Survival Static Renewal 48HR Acute Menidia beryllina,4677,A,16,N,Y,
TGA6A,Pass/Fail Static 48Hr Acute Cyprinodon variegatus,4677,A,55,N,N,
T5P3B,IC25 Low Flow Pass/Fail Sub-Lethal Static Renewal 7 Day Chronic Ceriodaphnia dubia,4677,A,55,N,N,
T5P3E,IC25 Low Flow Pass/Fail Sub-Lethal Static Renewal 7 Day Chronic Americamysis bahia,4677,A,55,N,N,
51756,"2,4-Dinitroanisole",200001441,A,59,N,Y,2
TCJ3N,%Effect Static 72Hr Chronic Dendraster excentricus,4677,A,16,N,Y,
TCJ3L,%Effect Static 72Hr Chronic Strongylocentrotus purpuratus,4677,A,16,N,Y,
TGJ3N,Pass/Fail Static 72Hr Chronic Dendraster excentricus,4677,A,55,N,N,
TGJ3L,Pass/Fail Static 72Hr Chronic Strongylocentrotus purpuratus,4677,A,55,N,N,
TGF1C,"Pass/Fail Static 48Hr Chronic, 5-7 Day Rec. Champia parvula",4677,A,55,N,N,
TCF1C,"%Effect Static 48Hr Chronic, 5-7 Day Rec. Champia parvula",4677,A,16,N,Y,
TTF1C,"Static 48 Hr Chronic, 5-7 Day Rec. Champia parvula",4677,A,49,N,Y,
TCK3S,%Effect Static 48Hr Chronic Mytilus Species,4677,A,16,N,Y,
TGK3S,Pass/Fail Static 48Hr Chronic Mytilus Species,4677,A,55,N,N,
TGK3O,Pass/Fail Static 48Hr Chronic Crassostrea gigas,4677,A,55,N,N,
TGP3Q,Pass/Fail Static Renewal 7 Day Chronic Holmesimysis costata,4677,A,55,N,N,
T6M3C,IC25 Lethal Static Renewal 48HR Acute Daphnia magna,4677,A,16,N,Y,
T4M3B,IC25 Low Flow Pass/Fail Lethal Static Renewal 48Hr Acute Ceriodaphnia dubia,4677,A,55,N,N,
T6M3B,IC25 Lethal Static Renewal 48HR Acute Ceriodaphnia dubia,4677,A,16,N,Y,
T4P3B,IC25 Low Flow Pass/Fail Lethal Static Renewal 7 Day Chronic Ceriodaphnia dubia,4677,A,55,N,N,
T4P6C,IC25 Low Flow Pass/Fail Lethal Static Renewal 7 Day Chronic Pimephales promelas,4677,A,55,N,N,
T4N3C,IC25 Low Flow Pass/Fail Lethal Static Renewal 96Hr Acute Daphnia magna,4677,A,55,N,N,
T6N3C,IC25 Lethal Static Renewal 96Hr Acute Daphnia magna,4677,A,16,N,Y,
T5N3C,IC25 Low Flow Pass/Fail Sub-Lethal Static Renewal 96Hr Acute Daphnia magna,4677,A,55,N,N,
T7N3C,IC25 Sub-Lethal Static Renewal 96Hr Acute Daphnia magna,4677,A,16,N,Y,
T4P3E,IC25 Low Flow Pass/Fail Lethal Static Renewal 7 Day Chronic Americamysis bahia,4677,A,55,N,N,
T4P6J,IC25 Low Flow Pass/Fail Lethal Static Renewal 7 Day Chronic Menidia beryllina,4677,A,55,N,N,
77586,o-Phenylphenol,10507,A,59,N,Y,2
46356,Biotic Index,200001521,A,39,N,N,
51760,Galaxolide,200001561,A,59,N,Y,2
51761,"TDCPP [Tris[1,3-dichloro-2-propyl] phosphate]",200001562,A,59,N,Y,2
51762,TCPP [Tris [1-chloro-2-propyl] phosphate],10049,A,59,N,Y,2
51763,APELs Requested?,99999,A,55,N,N,
51767,"Radium, total",3569,A,9,N,Y,
77631,"3,4-Dinitrotoluene",200001641,A,59,N,Y,2
0720A,Cyanide,5123,A,17,N,Y,2
1034A,Chromium,1012,A,17,N,Y,2
1092A,Zinc,6352,A,17,N,Y,2
7824A,Total Toxic Organics,10487,A,17,N,Y,2
51769,"3,3'-Dimethoxybenzidine",200000582,A,59,N,Y,2
78123,"4,4'-Methylenebis[2-chloroaniline]",10117,A,59,N,Y,2
73505,2-Propen-1-ol,10053,A,59,N,Y,2
51770,"Arsenic, trivalent total",10833,A,59,N,Y,2
78884,Oryzalin,10171,A,59,N,Y,2
1325,"Algae, suspended",10795,A,133,N,Y,
73647,Thiourea,4078,A,59,N,Y,2
51771,Coal ash,10104,A,59,N,Y,
51774,Calcium oxide,11038,A,59,N,Y,1
51775,Iron oxide,2218,A,59,N,Y,1
51776,Magnesium oxide,10332,A,59,N,Y,1
51777,Manganese oxide,200001682,A,59,N,Y,1
51778,Phosphorus Pentoxide,200001683,A,59,N,Y,1
51779,Potassium oxide,12110,A,59,N,Y,1
51780,Silica [Silicone dioxide],3708,A,59,N,Y,1
51788,"Flow, discharge",5350,A,66,N,Y,
51790,"Flow, reclamation",5350,A,66,N,Y,
51789,"Flow, irrigation",5350,A,66,N,Y,
51782,Benzopyrene,630,A,59,N,Y,2
51783,Fecal Matter,1765,A,59,N,Y,
51784,"Benzene, calculated limit",603,A,59,N,Y,2
51785,"Lead, calculated limit",6562,A,59,N,Y,2
51786,"Phenol, calculated limit",3321,A,59,N,Y,2
51787,"Thallium, calculated limit",4068,A,59,N,Y,2
51791,"Heterotrophic bacteria, total",200001721,A,22,N,Y,
51796,Run time,200001762,A,127,N,Y,
T4M6C,IC25 Low Flow Pass/Fail Static Renewal 48Hr Acute Pimephales promelas,4677,A,55,N,N,
T4M6J,IC25 Low Flow Pass/Fail Static Renewal 48Hr Acute Menidia beryllina,4677,A,55,N,N,
T2I6C,IC25 Pass/Fail Static 24Hr Acute Pimephales promelas,4677,A,55,N,N,
T5P6J,IC25 Low Flow Pass/Fail Sub-Lethal Static Renewal 7 Day Chronic Menidia beryllina,4677,A,55,N,N,
T4M3D,IC25 Low Flow Pass/Fail Static Renewal 48Hr Acute Daphnia pulex,4677,A,55,N,N,
T6M3D,IC25 Lethal Static Renewal 48HR Acute Daphnia pulex,4677,A,16,N,Y,
T7P3B,IC25 Sub-Lethal Static Renewal 7 Day Chronic Ceriodaphnia dubia,4677,A,16,N,Y,
T6M6B,IC25 Lethal Static Renewal 48HR Acute Menidia menidia,4677,A,16,N,Y,
T6M3E,IC25 Lethal Static Renewal 48HR Acute Americamysis bahia,4677,A,16,N,Y,
T4M3E,IC25 Low Flow Pass/Fail Static Renewal 48Hr Acute Americamysis bahia,4677,A,55,N,N,
T5P6C,IC25 Low Flow Pass/Fail Sub-Lethal Static Renewal 7 Day Chronic Pimephales promelas,4677,A,55,N,N,
T2I6J,IC25 Pass/Fail Static 24Hr Acute Menidia beryllina,4677,A,55,N,N,
T6P3B,IC25 Lethal Static Renewal 7 Day Chronic Ceriodaphnia dubia,4677,A,16,N,Y,
13503,"Strontium 90, dissolved",12285,A,9,N,Y,
T7P3E,IC25 Sub-Lethal Static Renewal 7 Day Chronic Americamysis bahia,4677,A,16,N,Y,
TXP6J,LOEC Lethal Survival Static Renewal 7 Day Chronic  Menidia beryllina,4677,A,16,N,Y,
T2I3C,IC25 Pass/Fail Static 24Hr Acute Daphnia magna,4677,A,55,N,N,
T4M3C,IC25 Low Flow Pass/Fail Static Renewal 48Hr Acute Daphnia magna,4677,A,55,N,N,
T6P6J,IC25 Lethal Static Renewal 7 Day Chronic Menidia beryllina,4677,A,16,N,Y,
51755,Dixylylethane [DEX],200001421,A,59,N,Y,2
TGK3P,Pass/Fail Static 48Hr Chronic Mytilus edulis,4677,A,55,N,N,
TCK3P,%Effect Static 48Hr Chronic Mytilus edulis,4677,A,16,N,Y,
TCK3O,%Effect Static 48Hr Chronic Crassostrea gigas,4677,A,16,N,Y,
TCP3Q,%Effect Static Renewal 7 Day Chronic Holmesimysis costata,4677,A,16,N,Y,
51757,"Tetrahydroxymethylphosphonium chloride, THPC",200001481,A,59,N,Y,2
77736,"1,2,3,4-Tetrachlorobenzene",200001501,A,59,N,Y,2
51758,Fipronil,200001541,A,59,N,Y,2
51759,Diclofenac,200001542,A,59,N,Y,2
51765,Percent Base Saturation,200001601,A,16,N,N,
51764,Phosphorus Adsorption,5889,A,10,N,N,
51766,Hydroxide,2111,A,59,N,Y,1
51768,"Radium, dissolved",3569,A,9,N,Y,
1105A,Aluminum,360,A,144,N,Y,
39140,Creosote [Coal Tar],8418,A,59,N,Y,2
81562,Butyraldehyde,10179,A,59,N,Y,2
73648,Toluenediamine,10169,A,59,N,Y,2
61280,Gasoline,6583,A,59,N,Y,2
74206,Soil Erodibility Potential,200001661,A,167,N,N,
26,Toxics,6798,A,59,N,Y,2
82340,Picric acid,10381,A,59,N,Y,2
51772,Aluminum oxide,365,A,59,N,Y,1
51773,Barium oxide,200001681,A,59,N,Y,1
51781,Sodium oxide,200001685,A,59,N,Y,1
82700,Clostridium perfringens,200001701,A,96,N,Y,
601,"Nitrogen, total",2817,A,100,N,Y,1
51792,Tetramethylammonium chloride,200001741,A,59,N,Y,2
51793,"pH range excursions, greater than 30 minutes",10510,A,141,N,Y,
51794,Nitrite + Nitrate total [as N],10354,I,59,N,Y,1
51795,"Flowing, Receiving Stream",5350,A,148,N,N,
51797,BOD excursions,10178,A,128,N,Y,1
51799,Duration of Land Application,11230,A,125,N,Y,
51798,Total Amount Land Applied,200001781,A,121,N,Y,
51800,Nitrotriazolone [NTO],200001801,A,59,N,Y,2
51801,"Carbon, dissolved inorganic [as C]",200001821,A,59,N,Y,1
51802,Total K001 Constituents,5498,A,59,N,Y,2
1105T,Aluminum [total],360,A,118,N,Y,1
1045T,Iron [total],2215,A,118,N,Y,1
1055T,Manganese [total],2423,A,118,N,Y,1
51803,Mixing Zone,200001841,A,16,N,Y,
0665C,"Phosphorus, total [as P] [credit]",5889,A,59,N,Y,1
0600C,"Nitrogen, total [as N] [credit]",2817,A,59,N,Y,1
0600A,"Nitrogen, total [as N] [adjusted]",2817,A,59,N,Y,1
0600D,"Nitrogen, total [as N] [delivered]",2817,A,59,N,Y,1
51804,Nalco 3D TRASAR 3DT289,12503,A,59,N,Y,
51805,Nalco TRAC107 PLUS,12503,A,59,N,Y,
51806,Dimethyldiallylammonium chloride,200001861,A,59,N,Y,2
51807,Poly[diallyldimethylammonium chloride],200001881,A,59,N,Y,2
51808,Potassium aluminum sulfate [Alum],200001901,A,59,N,Y,1
73622,2-Methyl-5-nitrobenzenamine,320001941,A,59,N,Y,2
47006,Bacteria,558,A,96,N,Y,
51811,"Observation, Manatees",320001981,A,169,N,Y,
51816,"RCRA/CERCLA substances, 40 CFR 264 App IX",99999,A,59,N,Y,
51817,"1,2-Dinitrobenzene",320002061,A,59,N,Y,2
51818,Vibrio cholerae,320002081,A,96,N,Y,
51819,Organisms greater than or equal to 50 micrometers,3159,A,96,N,Y,
51820,Organisms less than 50 micrometers and greater than or equal to 10 micrometers,3159,A,96,N,Y,
51821,Wetlands Monitoring,320002101,A,156,N,N,
51867,"Polychlorinated biphenyls [PCBs], sum of Aroclors",10001,A,59,N,Y,2
51868,Mercury minimization,2448,A,156,N,N,
51871,Oil-Based Defoamer,320002241,A,59,N,Y,1
51813,Chlorinated benzenes,320002021,A,59,N,Y,2
51815,Grease,1956,A,156,N,N,1
51822,"2,2',5-TrCB , PCB-18  congener",320002102,A,59,,Y,2
51823," 2,4,4'-TrCB, PCB-28  congener",320002103,A,59,,Y,2
51824,"3,4,4'-TrCB , PCB-37  congener",320002104,A,59,,Y,2
51825,"2,2',3,5'-TeCB, PCB-44  congener",320002105,A,59,,Y,2
51826,"2,2',4,5'-TeCB , PCB-49  congener",320002106,A,59,,Y,2
51827,"2,2',5,5'-TeCB, PCB-52  congener",320002107,A,59,,Y,2
51828,"2,3',4,4'-TeCB, PCB-66  congener",320002108,A,59,,Y,2
51829,"2,3',4',5-TeCB , PCB-70  congener",320002109,A,59,,Y,2
51830,"2,4,4',5-TeCB , PCB-74  congener",320002110,A,59,,Y,2
51831,"3,3',4,4'-TeCB, PCB-77  congener",10622,A,59,,Y,2
51832,"3,4,4',5-TeCB, PCB-81  congener",10623,A,59,,Y,2
51833,"2,2',3,4,5'-PeCB , PCB-87  congener",320002111,A,59,,Y,2
51834,"2,2',4,4',5-PeCB , PCB-99  congener",320002112,A,59,,Y,2
51835,"2,2',4,5,5'-PeCB, PCB-101  congener",320002113,A,59,,Y,2
51836,"2,3,3',4,4'-PeCB, PCB-105  congener",10618,A,59,,Y,2
51837,"2,3,3',4',6-PeCB , PCB-110  congener",320002114,A,59,,Y,2
51838,"2,3,4,4',5-PeCB, PCB-114  congener",10619,A,59,,Y,2
51839,"2,3',4,4',5-PeCB, PCB-118  congener",10614,A,59,,Y,2
51840,"2,3',4,4',6-PeCB , PCB-119  congener",320002115,A,59,,Y,2
51841,"2',3,4,4',5-PeCB, PCB-123  congener",10612,A,59,,Y,2
51842,"3,3',4,4',5-PeCB, PCB-126  congener",10621,A,59,,Y,2
51843,"2,2',3,3',4,4'-HxCB, PCB-128  congener",320002116,A,59,,Y,2
51844,"2,2',3,4,4',5'-HxCB, PCB-138  congener",320002117,A,59,,Y,2
51845,"2,2',3,4',5',6-HxCB , PCB-149  congener",320002118,A,59,,Y,2
51846,"2,2',3,5,5',6-HxCB , PCB-151  congener",320002119,A,59,,Y,2
51847,"2,2',4,4',5,5'-HxCB, PCB-153  congener",320002120,A,59,,Y,2
51848,"2,3,3',4,4',5-HxCB, PCB-156  congener",10617,A,59,,Y,2
51849,"2,3,3',4,4',5'-HxCB, PCB-157  congener",10615,A,59,,Y,2
51850,"2,3,3',4,4',6-HxCB , PCB-158  congener",320002121,A,59,,Y,2
51851,"2,3',4,4',5,5'-HxCB, PCB-167  congener",10613,A,59,,Y,2
51852,"2,3',4,4',5',6-HxCB , PCB-168  congener",320002122,A,59,,Y,2
51853,"2,2',3,3',4,4',5-HpCB, PCB-170  congener",320002123,A,59,,Y,2
51854,"2,2',3,3',4',5,6-HpCB , PCB-177  congener",320002124,A,59,,Y,2
51855,"2,2',3,4,4',5,5'-HpCB, PCB-180  congener",320002125,A,59,,Y,2
51856,"2,2',3,4,4',5',6-HpCB , PCB-183  congener",320002126,A,59,,Y,2
51857,"2,2',3,4,4',6,6'-HpCB , PCB-184  congener",320002127,A,59,,Y,2
51858,"2,2',3,4',5,5',6-HpCB, PCB-187  congener",320002128,A,59,,Y,2
51859,"2,3,3',4,4',5,5'-HpCB, PCB-189  congener",10616,A,59,,Y,2
51860,"2,2',3,3',4,4',5,5'-OcCB , PCB-194  congener",320002129,A,59,,Y,2
51861,"2,2',3,3',4,5',6,6'-OcCB , PCB-201  congener",320002130,A,59,,Y,2
51862,"2,2',3,3',4,4',5,5',6-NoCB, PCB-206  congener",320002131,A,59,,Y,2
51863,Number of connections,1,A,128,N,Y,
51870,Mineral Spirits - Odorless,320002221,A,59,N,Y,2
51864,"DDT/DDD/DDE, sum of p,p' isomers",320002181,A,59,N,Y,2
51872,Polydimethylsiloxanes,320002242,A,59,N,Y,2
51866,"Polychlorinated biphenyls [PCBs], sum of congeners",10001,A,59,N,Y,2
51869,Imazamox,320002201,A,59,N,Y,2
8082L,"BOD, carbonaceous [5 day, 20 C][load]",10107,A,118,N,Y,1
51812,Sediment Oxygen Demand,320002001,A,59,N,Y,
51810,Bacteria - % samples exceeding limit,558,A,16,N,Y,
51809,Pathogens,3159,A,96,N,Y,
3785,Benzofluoranthene,320001961,A,59,N,Y,1
51814,Cymene,320002041,A,59,N,Y,2
51865,"Sulfates, total [as SO4]",3907,A,59,N,Y,1
51873,"Polychlorinated biphenyls [PCBs], sum of Aroclors and Congeners",10001,A,59,N,Y,2
0929E,"Sodium,total [mEq/l]",6802,A,172,N,Y,1
0925E,"Magnesium, dissolved [mEq/l]",6699,A,172,N,Y,1
480PS,Salinity [PSU],12192,A,175,N,Y,
51915,"Fluoride, total [as F] [Can Production]",1822,A,179,N,Y,1
51896,"3,3',4,4',5,5'-HxCB,PCB-169 congener",10620,A,59,N,Y,2
51904,Inorganic Pollutants,2200,A,59,N,Y,1
51909,Chloronaphthalene,320002522,A,59,N,Y,2
51910,N-Nitrosodiethanolamine,320002521,A,59,N,Y,2
51916,"Phosphorus, total [as P] [Can Production]",5889,A,179,N,Y,1
51918,"Solids, total suspended [Can Production]",10486,A,179,N,Y,1
51919,"Manganese, total [as Mn] [Can Production]",2423,A,179,N,Y,1
51921,Can Production,12429,A,180,N,Y,
0665D,"Phosphorus, total [as P] [delivered]",5889,A,59,N,Y,1
1119A,"Copper, total recoverable",1165,A,17,N,Y,2
7190A,"Mercury, total recoverable",2448,A,17,N,Y,2
8247A,"Chromium, hexavalent tot recoverable",10214,A,17,N,Y,2
51925,"SSO, Dry Weather",3697,A,166,N,Y,
TGG3W,Pass/Fail Static 1Hr Fertilization Test Chronic Tripneustes gratilla,4677,A,156,N,N,
TLP6J,Low Flow Pass/Fail Survival Test Static Renewal 7 Day Chronic Menidia beryllina,4677,A,55,N,N,
51940,Miscellaneous Discharges [Pipeline Brine] [Free Oil],11681,A,129,N,Y,
51874,Beta/photon emitters,320002261,A,48,N,Y,
51875,Total Production - area,12429,A,171,N,Y,
TCN1E,%Effect Static Renewal 96Hr Acute Raphidocelis subcapita,4677,A,16,N,Y,
51899,Stream Velocity,12283,A,177,N,N,
51878,Butyl Acrylate,10061,A,59,N,Y,2
51898,Stream Level,12499,A,176,N,N,
51903,Specific Oxygen Update Rate [SOUR],320002481,A,178,N,Y,1
51912,"Aluminum, total [as Al] [Can Production]",360,A,179,N,Y,1
51913,"Chromium, total [as Cr] [Can Production]",1012,A,179,N,Y,2
TEM6J,Low Flow Pass/Fail Static Renewal 48Hr Acute Menidia beryllina,4677,A,55,N,N,
TOP6J,NOEC Lethal Static Renewal 7 Day Chronic Menidia beryllina,4677,A,16,N,Y,
TQM6J,Coef Of Var Static Renewal 48Hr Acute Menidia beryllina,4677,A,16,N,Y,
TQP6J,Coef Of Var Static Renewal 7Day Chronic Menidia beryllina,4677,A,16,N,Y,
WAN3B,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr C dubia",4677,A,55,,,
WAN3C,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr D magna",4677,A,55,,,
WAN3E,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr A bahia",4677,A,55,,,
WAN3Q,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr H costata",4677,A,55,,,
WAN3Y,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr H azteca",4677,A,55,,,
WAN6N,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr S fontinalis",4677,A,55,,,
WAN6I,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr O mykiss",4677,A,55,,,
WAN6C,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr P promelas",4677,A,55,,,
WAN6J,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr M beryllina",4677,A,55,,,
WAN6L,"Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr A affinis",4677,A,55,,,
WB13B,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, StatR8dmax C dubia",4677,A,55,,,
WB23L,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static72hr S purpuratus",4677,A,55,,,
WB23N,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static72hr D excentricus",4677,A,55,,,
WBK3O,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static48hr C gigas",4677,A,55,,,
WBK3R,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static48hr H rufescens",4677,A,55,,,
WBK3S,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static48hr Mytilus spp",4677,A,55,,,
WB33L,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static40min S purpuratus",4677,A,55,,,
WB33N,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static40min D excentricus",4677,A,55,,,
WB43W,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static80min T gratilla",4677,A,55,,,
WLK1D,"Chronic Mthd Sublethal Endpt Germination, TSTcHo R/nR Pass/Fail, Static48hr M pyrifera",4677,A,55,,,
WMK1D,"Chronic Mthd Sublethal Endpt Germ Tube Length, TSTcHo R/nR Pass/Fail, Static48hr M pyrifera",4677,A,55,,,
WBP3E,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, StatR7d A bahia",4677,A,55,,,
WBP3Q,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, StatR7d H costata",4677,A,55,,,
WBP6C,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, StatR7d P promelas",4677,A,55,,,
WBP6J,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, StatR7d M beryllina",4677,A,55,,,
WBP6L,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, StatR7d A affinis",4677,A,55,,,
WBR1E,"Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static96hr R subcapitata",4677,A,55,,,
WC13B,"Chronic Mthd Sublethal Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, StatR8dmax C dubia",4677,A,182,,Y,
WCP3E,"Chronic Mthd Sublethal Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, StatR7d A bahia",4677,A,182,,Y,
WCP3Q,"Chronic Mthd Sublethal Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, StatR7d H costata",4677,A,182,,Y,
WCP6C,"Chronic Mthd Sublethal Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, StatR7d P promelas",4677,A,182,,Y,
WCP6J,"Chronic Mthd Sublethal Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, StatR7d M beryllina",4677,A,182,,Y,
WCP6L,"Chronic Mthd Sublethal Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, StatR7d A affinis",4677,A,182,,Y,
WDN3B,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr C dubia",4677,A,182,,Y,
WDN3C,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr D magna",4677,A,182,,Y,
WDN3D,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr D pulex",4677,A,182,,Y,
WDN3E,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr A bahia",4677,A,182,,Y,
WDN3Q,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr H costata",4677,A,182,,Y,
WDN3Y,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr H azteca",4677,A,182,,Y,
WDN6A,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr C variegatus",4677,A,182,,Y,
WDN6C,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr P promelas",4677,A,182,,Y,
WDN6H,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr C leedsi",4677,A,182,,Y,
WDN6I,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr O mykiss",4677,A,182,,Y,
WDN6J,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr M beryllina",4677,A,182,,Y,
WDN6L,"Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr A affinis",4677,A,182,,Y,
26503,Thorium-234 [Radioactivity Concentration],12609,A,9,N,Y,
51880,Microcystin,320002381,A,10,N,Y,
0927E,"Magnesium, total [mEq/l]",6699,A,172,N,Y,1
51882,Date Dewatering Began,320002403,A,173,N,N,
51890,Process 4 Product Output,320002402,A,57,N,Y,
51891,Process 5 Product Output,320002402,A,57,N,Y,
51897,"Copper, calculated limit",1165,A,59,N,Y,2
51901,Date Discharge Began,1485,A,173,N,N,
46487,"BOD, 120 Day, 20 Degrees C",320002461,A,59,N,Y,1
TGB3E,Pass/Fail Static 96HR Acute Americamysis bahia,4677,A,55,N,Y,
51907,Specific conductance [umho/cm],12263,A,6,N,Y,
51922,Alkalinity - Acidity [as CaCO3],10801,A,59,N,Y,1
51930,Annual Certification Statement,320002641,A,55,N,N,
T8K1D,% Effect/ Pass/Fail Static 48HR Chronic Macrocystis pyrifera,4677,A,182,N,Y,
T8K3R,% Effect/ Pass/Fail Static 48HR Chronic Haliotis rufescens,4677,A,182,N,Y,
22606,Uranium-234,320002681,A,9,N,Y,
51944,Quarterly Certification Statement,320002641,A,55,N,N,
51934,Plutonium-239 and Plutonium-240 combined,320002741,A,9,N,Y,
51936,Total Toxic Organics [TTO] Non-Use Certification,320002641,A,55,N,N,
