Appendix A: Final 2024 303(d) List ,,,,,,,,,,,,,,,,,,,,,,,,
Regional Board,Regional Board Name,Waterbody Name,Waterbody ID,Waterbody Type,Estimated Size Affected,Unit,Integrated Report Category,Water Body CALWNUMS,Water Body Reach Codes,Water Body WBD Codes,Waterbody Counties,Decision ID,Pollutant,Pollutant Category,Sources,Final Listing Decision,Decision Status,TMDL Requirement Status,TMDL Project Name,Expected TMDL Completion Date,Expected Attainment Date,Date TMDL Approved by USEPA,Implementation Action Other than a TMDL,Comments
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 6 (Conejo Creek to Hitch Rd.),CAR4036200020000228094015,River & Stream,15.4,Miles,5,"4408.120000, 4408.220000","18070103000033, 18070103000034, 18070103000035, 18070103000036, 18070103000669, 18070103000705, 18070103000721, 18070103000730, 18070103000762, 18070103004798, (Total Count: 11)","180701030102, 180701030103, 180701030105",Ventura,137243,Cypermethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 6 (Conejo Creek to Hitch Rd.),CAR4036200020000228094015,River & Stream,15.4,Miles,5,"4408.120000, 4408.220000","18070103000033, 18070103000034, 18070103000035, 18070103000036, 18070103000669, 18070103000705, 18070103000721, 18070103000730, 18070103000762, 18070103004798, (Total Count: 11)","180701030102, 180701030103, 180701030105",Ventura,137256,Permethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 6 (Conejo Creek to Hitch Rd.),CAR4036200020000228094015,River & Stream,15.4,Miles,5,"4408.120000, 4408.220000","18070103000033, 18070103000034, 18070103000035, 18070103000036, 18070103000669, 18070103000705, 18070103000721, 18070103000730, 18070103000762, 18070103004798, (Total Count: 11)","180701030102, 180701030103, 180701030105",Ventura,137240,Pyrethroids,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 6 (Conejo Creek to Hitch Rd.),CAR4036200020000228094015,River & Stream,15.4,Miles,5,"4408.120000, 4408.220000","18070103000033, 18070103000034, 18070103000035, 18070103000036, 18070103000669, 18070103000705, 18070103000721, 18070103000730, 18070103000762, 18070103004798, (Total Count: 11)","180701030102, 180701030103, 180701030105",Ventura,69774,Sedimentation/Siltation,Sediment,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2005,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 7 (Arroyo Simi),CAR4036200020000228103510,River & Stream,14.16,Miles,5,"4408.220000, 4408.270000","18070103000036, 18070103000037, 18070103000038, 18070103000039, 18070103000040, 18070103000041, 18070103000042, 18070103000043, 18070103000044, 18070103000045","180701030101, 180701030102",Ventura,137308,Bifenthrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 7 (Arroyo Simi),CAR4036200020000228103510,River & Stream,14.16,Miles,5,"4408.220000, 4408.270000","18070103000036, 18070103000037, 18070103000038, 18070103000039, 18070103000040, 18070103000041, 18070103000042, 18070103000043, 18070103000044, 18070103000045","180701030101, 180701030102",Ventura,137315,Cyfluthrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 7 (Arroyo Simi),CAR4036200020000228103510,River & Stream,14.16,Miles,5,"4408.220000, 4408.270000","18070103000036, 18070103000037, 18070103000038, 18070103000039, 18070103000040, 18070103000041, 18070103000042, 18070103000043, 18070103000044, 18070103000045","180701030101, 180701030102",Ventura,137309,Cypermethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 7 (Arroyo Simi),CAR4036200020000228103510,River & Stream,14.16,Miles,5,"4408.220000, 4408.270000","18070103000036, 18070103000037, 18070103000038, 18070103000039, 18070103000040, 18070103000041, 18070103000042, 18070103000043, 18070103000044, 18070103000045","180701030101, 180701030102",Ventura,137316,Deltamethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 7 (Arroyo Simi),CAR4036200020000228103510,River & Stream,14.16,Miles,5,"4408.220000, 4408.270000","18070103000036, 18070103000037, 18070103000038, 18070103000039, 18070103000040, 18070103000041, 18070103000042, 18070103000043, 18070103000044, 18070103000045","180701030101, 180701030102",Ventura,137284,Iron,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 7 (Arroyo Simi),CAR4036200020000228103510,River & Stream,14.16,Miles,5,"4408.220000, 4408.270000","18070103000036, 18070103000037, 18070103000038, 18070103000039, 18070103000040, 18070103000041, 18070103000042, 18070103000043, 18070103000044, 18070103000045","180701030101, 180701030102",Ventura,137317,Permethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 7 (Arroyo Simi),CAR4036200020000228103510,River & Stream,14.16,Miles,5,"4408.220000, 4408.270000","18070103000036, 18070103000037, 18070103000038, 18070103000039, 18070103000040, 18070103000041, 18070103000042, 18070103000043, 18070103000044, 18070103000045","180701030101, 180701030102",Ventura,137307,Pyrethroids,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 7 (Arroyo Simi),CAR4036200020000228103510,River & Stream,14.16,Miles,5,"4408.220000, 4408.270000","18070103000036, 18070103000037, 18070103000038, 18070103000039, 18070103000040, 18070103000041, 18070103000042, 18070103000043, 18070103000044, 18070103000045","180701030101, 180701030102",Ventura,69775,Sedimentation/Siltation,Sediment,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2006,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 7 (Arroyo Simi),CAR4036200020000228103510,River & Stream,14.16,Miles,5,"4408.220000, 4408.270000","18070103000036, 18070103000037, 18070103000038, 18070103000039, 18070103000040, 18070103000041, 18070103000042, 18070103000043, 18070103000044, 18070103000045","180701030101, 180701030102",Ventura,72109,Trash,Trash,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 8 (Tapo Canyon Creek),CAR4036700020000228151947,River & Stream,7.3,Miles,5,"4408.260000, 4408.270000","18070103000345, 18070103000349, 18070103000350, 18070103000354, 18070103000356","180701030101, 180701030102",Ventura,70130,Sedimentation/Siltation,Sediment,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2015,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 9A (Conejo Creek: Calleguas Creek Reach 3 to Camrosa Diversion),CAR4031200019990202144636,River & Stream,1.66,Miles,5,4408.12,1.81E+13,1.81E+11,Ventura,136505,Iron,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 9A (Conejo Creek: Calleguas Creek Reach 3 to Camrosa Diversion),CAR4031200019990202144636,River & Stream,1.66,Miles,5,4408.12,1.81E+13,1.81E+11,Ventura,76968,Trash,Trash,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
4,Regional Board 4 - Los Angeles Region,Calleguas Creek Reach 9B (Conejo Creek: Camrosa Diversion to Arroyo Santa Rosa),CAR4036300019990202145135,River & Stream,5.99,Miles,5,"4408.120000, 4408.230000","18070103000010, 18070103000011, 18070103000012, 18070103001019",1.81E+11,Ventura,76969,Trash,Trash,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
4,Regional Board 4 - Los Angeles Region,Canada Larga (Ventura River Watershed),CAR4021001020020131161119,River & Stream,8.22,Miles,5,40210010,,,Ventura,74136,Total Dissolved Solids,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2021,,,,
4,Regional Board 4 - Los Angeles Region,Canada Larga (Ventura River Watershed),CAR4021001020020131161119,River & Stream,8.22,Miles,5,40210010,,,Ventura,136243,Turbidity,Sediment,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Castaic Lagoon,CAL4035100020091208105352,Lake & Reservoir,192.75,Acres,5,"4403.510000, 4403.510000",,"180701020306, 180701020306",Los Angeles,94337,PCBs (Polychlorinated biphenyls),Toxic Organics,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2027,,,,
4,Regional Board 4 - Los Angeles Region,Castaic Lake,CAL4035100020091208105546,Lake & Reservoir,2231.41,Acres,5,4403.51,1.81E+13,"180701020304, 180701020305, 180701020306",Los Angeles,84621,PCBs (Polychlorinated biphenyls),Toxic Organics,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2027,,,,
4,Regional Board 4 - Los Angeles Region,Centinela Creek,CAR4046300020210319055617,River & Stream,3.96,Miles,5,"4404.610000,  4404.630000","18070104000998, 18070104042628",1.81E+11,Los Angeles,140590,Copper,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Centinela Creek,CAR4046300020210319055617,River & Stream,3.96,Miles,5,"4404.610000,  4404.630000","18070104000998, 18070104042628",1.81E+11,Los Angeles,140592,Lead,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Centinela Creek,CAR4046300020210319055617,River & Stream,3.96,Miles,5,"4404.610000,  4404.630000","18070104000998, 18070104042628",1.81E+11,Los Angeles,140600,Zinc,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Channel Islands Harbor,CAB4031100019990204112803,Bay & Harbor,209.08,Acres,5,4410,,1.81E+11,Ventura,135716,Bifenthrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Channel Islands Harbor,CAB4031100019990204112803,Bay & Harbor,209.08,Acres,5,4410,,1.81E+11,Ventura,135726,Permethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Clark Channel,CAR4051500020210324044688,River & Stream,6.37,Miles,5,4405.15,"18070106000288, 18070106000291, 18070106030915, 18070106042206, 18070106044516",1.81E+11,Los Angeles,153962,Aluminum,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Clark Channel,CAR4051500020210324044688,River & Stream,6.37,Miles,5,4405.15,"18070106000288, 18070106000291, 18070106030915, 18070106042206, 18070106044516",1.81E+11,Los Angeles,140087,Copper,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Clark Channel,CAR4051500020210324044688,River & Stream,6.37,Miles,5,4405.15,"18070106000288, 18070106000291, 18070106030915, 18070106042206, 18070106044516",1.81E+11,Los Angeles,150797,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Clark Channel,CAR4051500020210324044688,River & Stream,6.37,Miles,5,4405.15,"18070106000288, 18070106000291, 18070106030915, 18070106042206, 18070106044516",1.81E+11,Los Angeles,140091,Oil and Grease,Nuisance,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Cold Creek (Los Angeles County),CAR4042100020020130153315,River & Stream,5.52,Miles,5,4404.21,"18070104000234, 18070104000235, 18070104000236, 18070104000237, 18070104000238",1.81E+11,Los Angeles,150285,Indicator Bacteria,Pathogens,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Compton Creek,CAR4051501019990202111430,River & Stream,8.5,Miles,5,4412.1,"18070105001010, 18070105002200, 18070105002201, 18070105002202, 18070105002203, 18070105002204, 18070105002205, 18070105002206, 18070105002207",1.81E+11,Los Angeles,153906,Aluminum,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Coyote Creek,CAR4051501019980917123914,River & Stream,14.27,Miles,5,"4405.150000, 4845.150000, 4845.610000, 4845.620000","18070106000003, 18070106000011, 18070106000012, 18070106000013, 18070106000014, 18070106000645, 18070106000647","180701060603, 180701060606","Los Angeles, Orange",153901,Aluminum,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Coyote Creek,CAR4051501019980917123914,River & Stream,14.27,Miles,5,"4405.150000, 4845.150000, 4845.610000, 4845.620000","18070106000003, 18070106000011, 18070106000012, 18070106000013, 18070106000014, 18070106000645, 18070106000647","180701060603, 180701060606","Los Angeles, Orange",132541,Chlorine,Toxic Inorganics,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,"Coyote Creek, North Fork",CAR4051501020081117111917,River & Stream,5.02,Miles,5,4405.15,"18070106000648, 18070106000652","180701060602, 180701060606",Los Angeles,138912,Oil and Grease,Nuisance,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,"Coyote Creek, North Fork",CAR4051501020081117111917,River & Stream,5.02,Miles,5,4405.15,"18070106000648, 18070106000652","180701060602, 180701060606",Los Angeles,138914,Zinc,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,San Gabriel River Metals (39),2037,,,,
4,Regional Board 4 - Los Angeles Region,Crystal Lake,CAL4054300019980918124349,Lake & Reservoir,6.66,Acres,5,4405.43,1.81E+13,1.81E+11,Los Angeles,70255,Organic Enrichment/Low Dissolved Oxygen,Nutrients,A Source Unknown,List on 303(d) list (TMDL required list),Original,5A,,2019,,,,
4,Regional Board 4 - Los Angeles Region,Dominguez Channel (lined portion above Vermont Ave),CAR4051200019980918161017,River & Stream,6.77,Miles,5,4411.01,1.81E+13,"180701060101, 180701060102",Los Angeles,153898,Aluminum,Metals,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Dry Canyon Creek (Ventura County),CAR4082700020210322036804,River & Stream,0.42,Miles,5,4408.27,1.81E+13,1.81E+11,Ventura,140691,Bifenthrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Dry Canyon Creek (Ventura County),CAR4082700020210322036804,River & Stream,0.42,Miles,5,4408.27,1.81E+13,1.81E+11,Ventura,140695,Cyfluthrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Dry Canyon Creek (Ventura County),CAR4082700020210322036804,River & Stream,0.42,Miles,5,4408.27,1.81E+13,1.81E+11,Ventura,140692,Cypermethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Dry Canyon Creek (Ventura County),CAR4082700020210322036804,River & Stream,0.42,Miles,5,4408.27,1.81E+13,1.81E+11,Ventura,140697,Permethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Dry Canyon Creek (Ventura County),CAR4082700020210322036804,River & Stream,0.42,Miles,5,4408.27,1.81E+13,1.81E+11,Ventura,140690,Pyrethroids,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Dry Canyon Creek (Ventura County),CAR4082700020210322036804,River & Stream,0.42,Miles,5,4408.27,1.81E+13,1.81E+11,Ventura,140689,Toxaphene,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Duck Pond Agricultural Drains/Mugu Drain/Oxnard Drain No 2,CAR4031100020000228145414,River & Stream,11.97,Miles,5,"4408.110000, 4408.130000","18070103000143, 18070103000144, 18070103000146, 18070103000147, 18070103000149","180701030107, 180701030201",Ventura,136465,Cyfluthrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Duck Pond Agricultural Drains/Mugu Drain/Oxnard Drain No 2,CAR4031100020000228145414,River & Stream,11.97,Miles,5,"4408.110000, 4408.130000","18070103000143, 18070103000144, 18070103000146, 18070103000147, 18070103000149","180701030107, 180701030201",Ventura,136462,Cypermethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Duck Pond Agricultural Drains/Mugu Drain/Oxnard Drain No 2,CAR4031100020000228145414,River & Stream,11.97,Miles,5,"4408.110000, 4408.130000","18070103000143, 18070103000144, 18070103000146, 18070103000147, 18070103000149","180701030107, 180701030201",Ventura,136466,Deltamethrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
4,Regional Board 4 - Los Angeles Region,Duck Pond Agricultural Drains/Mugu Drain/Oxnard Drain No 2,CAR4031100020000228145414,River & Stream,11.97,Miles,5,"4408.110000, 4408.130000","18070103000143, 18070103000144, 18070103000146, 18070103000147, 18070103000149","180701030107, 180701030201",Ventura,152530,Fenpropathrin,Pesticides,A Source Unknown,List on 303(d) list (TMDL required list),Revised,5A,,2037,,,,
