CITY,COUNTY_NAME,CURRENT_DESIGN_FLOW,CWNS_ID,FACILITY_NAME,FACILITY_TYPE,LATITUDE,LONGITUDE,PERMIT_NUMBER,POP_PERCENT_INCREASE,STATE_CODE,TOTAL_RES_POPULATION_2022,TOTAL_RES_POPULATION_2042
Greenville,,1.5,26000238001,GREENVILLE STP,Ocean Discharge,43.1702,-85.2495,MI0020397,0.0,MI,8087.0,8087.0
Lakeview,,0.12,26000239001,LAKEVIEW STP,Collection: Separate Sewers,43.4542,-85.2934,MI0023388,0.0,MI,780.0,780.0
Lakeview,,0.12,26000239001,LAKEVIEW STP,Treatment Plant,43.4542,-85.2934,MI0023388,0.0,MI,780.0,780.0
Lakeview,,0.12,26000239001,LAKEVIEW STP,Ocean Discharge,43.4542,-85.2934,MI0023388,0.0,MI,780.0,780.0
Lake Odessa,,0.2,26000251001,LAKEWOOD WASTEWATER AUTH.,Collection: Separate Sewers,42.7873,-85.0941,MI0042978,0.0,MI,2637.0,2637.0
Lake Odessa,,0.2,26000251001,LAKEWOOD WASTEWATER AUTH.,Treatment Plant,42.7873,-85.0941,MI0042978,0.0,MI,2637.0,2637.0
Lake Odessa,,0.2,26000251001,LAKEWOOD WASTEWATER AUTH.,Ocean Discharge,42.7873,-85.0941,MI0042978,0.0,MI,2637.0,2637.0
Saranac,,0.27,26000252001,CLARKSVILLE-MORRISON LAKE,Collection: Separate Sewers,42.877,-85.2132,MIG580403,0.0,MI,1220.0,1220.0
Saranac,,0.27,26000252001,CLARKSVILLE-MORRISON LAKE,Treatment Plant,42.877,-85.2132,MIG580403,0.0,MI,1220.0,1220.0
Saranac,,0.27,26000252001,CLARKSVILLE-MORRISON LAKE,Ocean Discharge,42.877,-85.2132,MIG580403,0.0,MI,1220.0,1220.0
Ionia,,4.0,26000254001,IONIA STP,Collection: Separate Sewers,42.9793,-85.0737,MI0021041,0.0,MI,17316.0,17316.0
Ionia,,4.0,26000254001,IONIA STP,Treatment Plant,42.9793,-85.0737,MI0021041,0.0,MI,17316.0,17316.0
Ionia,,4.0,26000254001,IONIA STP,Ocean Discharge,42.9793,-85.0737,MI0021041,0.0,MI,17316.0,17316.0
Ionia,,,26000255001,BERLIN TWP CS,Collection: Separate Sewers,42.90893,-85.134194,,0.0,MI,2841.0,2841.0
Ionia,,,26000256001,EASTON TWP CS,Collection: Separate Sewers,42.97291,-85.134172,,0.0,MI,2963.0,2963.0
Belding,Ionia,1.2,26000258001,BELDING STP,Collection: Combined Sewers,43.0885,-85.2358,MI0020851,0.0,MI,5990.0,5990.0
Belding,Ionia,1.2,26000258001,BELDING STP,Treatment Plant,43.0885,-85.2358,MI0020851,0.0,MI,5990.0,5990.0
Belding,Ionia,1.2,26000258001,BELDING STP,Ocean Discharge,43.0885,-85.2358,MI0020851,0.0,MI,5990.0,5990.0
Saranac,,0.35,26000259001,SARANAC STP,Collection: Separate Sewers,42.9295,-85.2164,MIG580130,0.0,MI,1172.0,1172.0
Saranac,,0.35,26000259001,SARANAC STP,Treatment Plant,42.9295,-85.2164,MIG580130,0.0,MI,1172.0,1172.0
Saranac,,0.35,26000259001,SARANAC STP,Ocean Discharge,42.9295,-85.2164,MIG580130,0.0,MI,1172.0,1172.0
Muir,,0.25,26000260001,MUIR-LYONS STP,Collection: Separate Sewers,42.9928,-84.9289,MIG580131,0.0,MI,1374.0,1374.0
Muir,,0.25,26000260001,MUIR-LYONS STP,Treatment Plant,42.9928,-84.9289,MIG580131,0.0,MI,1374.0,1374.0
Muir,,0.25,26000260001,MUIR-LYONS STP,Ocean Discharge,42.9928,-84.9289,MIG580131,0.0,MI,1374.0,1374.0
Orleans,,0.032,26000263001,LONG LAKE AREA WWTF,Collection: Separate Sewers,43.112,-85.1328,MIG580364,0.0,MI,102.0,102.0
Orleans,,0.032,26000263001,LONG LAKE AREA WWTF,Treatment Plant,43.112,-85.1328,MIG580364,0.0,MI,102.0,102.0
Orleans,,0.032,26000263001,LONG LAKE AREA WWTF,Ocean Discharge,43.112,-85.1328,MIG580364,0.0,MI,102.0,102.0
Alto,,0.095,26000305001,ALASKA AND CAMPAU LAKE,Collection: Separate Sewers,42.8468,-85.4412,GW1841007,0.0,MI,764.0,764.0
Alto,,0.095,26000305001,ALASKA AND CAMPAU LAKE,Treatment Plant,42.8468,-85.4412,GW1841007,0.0,MI,764.0,764.0
Alto,,0.095,26000305001,ALASKA AND CAMPAU LAKE,Water Reuse,42.8468,-85.4412,GW1841007,0.0,MI,764.0,764.0
Grand Rapids,Kent,61.1,26000313001,GRAND RAPIDS WWTP,Collection: Combined Sewers,42.9479,-85.7051,MI0026069,0.0,MI,344538.0,344538.0
Grand Rapids,Kent,61.1,26000313001,GRAND RAPIDS WWTP,Collection: Separate Sewers,42.9479,-85.7051,MI0026069,0.0,MI,344538.0,344538.0
Grand Rapids,Kent,61.1,26000313001,GRAND RAPIDS WWTP,Treatment Plant,42.9479,-85.7051,MI0026069,0.0,MI,344538.0,344538.0
Grand Rapids,Kent,61.1,26000313001,GRAND RAPIDS WWTP,Ocean Discharge,42.9479,-85.7051,MI0026069,0.0,MI,344538.0,344538.0
Grand Rapids,,,26000313002,GRAND RAPIDS TWP C.S.,Collection: Separate Sewers,42.998715,-85.58547,,0.0,MI,8840.0,8840.0
Ada,,,26000313003,ADA SEWAGE DISPOSAL SYSTE,Collection: Separate Sewers,42.957082,-85.502257,,0.0,MI,2962.0,2962.0
Rockford,,,26000313004,CANNON TWP CS,Collection: Separate Sewers,43.086191,-85.500326,,0.0,MI,13746.0,13746.0
Rockford,,,26000313005,NORTH KENT SEWER DISTRICT,Collection: Separate Sewers,43.112764,-85.55603,,0.0,MI,55346.0,55346.0
Comstock Park,,,26000313006,LITTLE PINE I & FRESKA LK,Collection: Separate Sewers,43.089701,-85.64847,,0.0,MI,198.0,198.0
Grand Rapids,,,26000313007,EAST GRAND RAPIDS CS,Collection: Separate Sewers,42.945994,-85.610104,,0.0,MI,10971.0,10971.0
Grand Rapids,,,26000313008,CASCADE COLW SYSTEM,Collection: Separate Sewers,42.912435,-85.499039,,0.0,MI,2877.0,2877.0
Rockford,,,26000313009,MYERS & BROWER LAKE SEWER,Collection: Separate Sewers,43.161053,-85.490456,,0.0,MI,2839.0,2839.0
Hudsonville,,,26000313010,HUDSONVILLE COLL SYSTEM,Collection: Separate Sewers,42.867724,-85.871115,,0.0,MI,7152.0,7152.0
Grand Rapids,,,26000313011,KENTWOOD COLL SYS,Collection: Separate Sewers,42.874517,-85.598001,,0.0,MI,18506.0,18506.0
Grand Rapids,,,26000313012,WALKER COLL SYS,Collection: Separate Sewers,43.007346,-85.775585,,0.0,MI,17721.0,17721.0
Ada,,,26000313014,ADA TWP COLLECTION SEWERS,Collection: Separate Sewers,42.954789,-85.486507,,0.0,MI,5084.0,5084.0
Grand Rapids,,,26000313016,GAINES TWP COLLECTION SEWERS,Collection: Separate Sewers,42.840479,-85.663576,,0.0,MI,951.0,951.0
Grandville,,4.4,26000315001,GRANDVILLE WWTP,Collection: Separate Sewers,42.9082,-85.7797,MI0023027,0.0,MI,21271.0,21271.0
Grandville,,4.4,26000315001,GRANDVILLE WWTP,Treatment Plant,42.9082,-85.7797,MI0023027,0.0,MI,21271.0,21271.0
Grandville,,4.4,26000315001,GRANDVILLE WWTP,Ocean Discharge,42.9082,-85.7797,MI0023027,0.0,MI,21271.0,21271.0
Jenison,,,26000315002,GEORGETOWN COLL SYSTEM,Collection: Separate Sewers,42.90728,-85.812321,,0.0,MI,4179.0,4179.0
Greenville,,0.18,26000316001,GRATTAN STP,Collection: Separate Sewers,43.1074,-85.3501,GW1810064,0.0,MI,3619.0,3619.0
Greenville,,0.18,26000316001,GRATTAN STP,Treatment Plant,43.1074,-85.3501,GW1810064,0.0,MI,3619.0,3619.0
Greenville,,0.18,26000316001,GRATTAN STP,Water Reuse,43.1074,-85.3501,GW1810064,0.0,MI,3619.0,3619.0
Lowell,,1.0,26000318001,LOWELL STP,Collection: Separate Sewers,42.9281,-85.3383,MI0020311,0.0,MI,4090.0,4090.0
Lowell,,1.0,26000318001,LOWELL STP,Treatment Plant,42.9281,-85.3383,MI0020311,0.0,MI,4090.0,4090.0
Lowell,,1.0,26000318001,LOWELL STP,Ocean Discharge,42.9281,-85.3383,MI0020311,0.0,MI,4090.0,4090.0
Sparta,,1.2,26000327001,SPARTA WASTEWATER TRMT,Collection: Separate Sewers,43.1569,-85.6965,MI0020478,0.0,MI,5226.0,5226.0
Sparta,,1.2,26000327001,SPARTA WASTEWATER TRMT,Treatment Plant,43.1569,-85.6965,MI0020478,0.0,MI,5226.0,5226.0
Sparta,,1.2,26000327001,SPARTA WASTEWATER TRMT,Ocean Discharge,43.1569,-85.6965,MI0020478,0.0,MI,5226.0,5226.0
Kent City,,0.17,26000331001,KENT CITY STP,Collection: Separate Sewers,43.2175,-85.7482,MI0023311,0.0,MI,888.0,888.0
Kent City,,0.17,26000331001,KENT CITY STP,Treatment Plant,43.2175,-85.7482,MI0023311,0.0,MI,888.0,888.0
Kent City,,0.17,26000331001,KENT CITY STP,Ocean Discharge,43.2175,-85.7482,MI0023311,0.0,MI,888.0,888.0
Wyoming,,24.0,26000334001,WYOMING WWTP,Collection: Separate Sewers,42.9222,-85.7419,MI0024392,0.0,MI,112002.0,112002.0
Wyoming,,24.0,26000334001,WYOMING WWTP,Treatment Plant,42.9222,-85.7419,MI0024392,0.0,MI,112002.0,112002.0
Wyoming,,24.0,26000334001,WYOMING WWTP,Ocean Discharge,42.9222,-85.7419,MI0024392,0.0,MI,112002.0,112002.0
Byron Center,,,26000334003,BYRON CENTER S.D. SYS.,Collection: Separate Sewers,42.809255,-85.722713,,0.0,MI,3850.0,3850.0
Grand Rapids,,,26000334004,CUTLERVILLE COLL SYSTEM,Collection: Separate Sewers,42.840542,-85.649414,,0.0,MI,4075.0,4075.0
Coopersville,Ottawa,0.9,26000338001,COOPERSVILLE STP,Collection: Separate Sewers,43.0453,-85.9278,MI0022730,0.0,MI,3985.0,3985.0
Coopersville,Ottawa,0.9,26000338001,COOPERSVILLE STP,Treatment Plant,43.0453,-85.9278,MI0022730,0.0,MI,3985.0,3985.0
Coopersville,Ottawa,0.9,26000338001,COOPERSVILLE STP,Ocean Discharge,43.0453,-85.9278,MI0022730,0.0,MI,3985.0,3985.0
Muskegon,,1.2,26000341002,GRAND VALLEY COLLEGE STP,Collection: Separate Sewers,43.2324,-86.2608,GW1010237,0.0,MI,4261.0,4261.0
Muskegon,,1.2,26000341002,GRAND VALLEY COLLEGE STP,Treatment Plant,43.2324,-86.2608,GW1010237,0.0,MI,4261.0,4261.0
Muskegon,,1.2,26000341002,GRAND VALLEY COLLEGE STP,Water Reuse,43.2324,-86.2608,GW1010237,0.0,MI,4261.0,4261.0
Grand Haven,,6.67,26000342001,GRAND HAVEN STP,Collection: Separate Sewers,43.0612,-86.2054,MI0021245,0.0,MI,17867.0,17867.0
Grand Haven,,6.67,26000342001,GRAND HAVEN STP,Treatment Plant,43.0612,-86.2054,MI0021245,0.0,MI,17867.0,17867.0
Grand Haven,,6.67,26000342001,GRAND HAVEN STP,Ocean Discharge,43.0612,-86.2054,MI0021245,0.0,MI,17867.0,17867.0
Grand Haven,,,26000342002,GRAND HAVEN TWP COLL SYS,Collection: Separate Sewers,43.015568,-86.204824,,0.0,MI,2413.0,2413.0
Spring Lake,,,26000342003,SPRING LAKE COLL SYSTEM,Collection: Separate Sewers,43.0766,-86.188946,,0.0,MI,2586.0,2586.0
Ferrysburg,,,26000342005,FERRYSBURG COLL SYSTEM,Collection: Separate Sewers,43.08243,-86.217313,,0.0,MI,3102.0,3102.0
Holland,,12.0,26000344001,HOLLAND WTF,Collection: Separate Sewers,42.7957,-86.1091,MI0023108,0.0,MI,55389.0,55389.0
Holland,,12.0,26000344001,HOLLAND WTF,Treatment Plant,42.7957,-86.1091,MI0023108,0.0,MI,55389.0,55389.0
Holland,,12.0,26000344001,HOLLAND WTF,Ocean Discharge,42.7957,-86.1091,MI0023108,0.0,MI,55389.0,55389.0
Holland,,,26000344002,HOLLAND TWP COLL SYS,Collection: Separate Sewers,42.833556,-86.072044,,0.0,MI,12123.0,12123.0
Holland,,,26000344003,"PARK, TOWNSHIP",Collection: Separate Sewers,42.804658,-86.154571,,0.0,MI,8611.0,8611.0
Pittsford,,0.15,26000356001,WRIGHT TWP STP,Collection: Separate Sewers,41.7829,-84.3709,MIG580136; MIG580396,0.0,MI,996.0,996.0
Pittsford,,0.15,26000356001,WRIGHT TWP STP,Treatment Plant,41.7829,-84.3709,MIG580136; MIG580396,0.0,MI,996.0,996.0
Pittsford,,0.15,26000356001,WRIGHT TWP STP,Ocean Discharge,41.7829,-84.3709,MIG580136; MIG580396,0.0,MI,996.0,996.0
Zeeland,,0.6,26000357001,ZEELAND STP,Collection: Separate Sewers,42.8087,-86.0147,MI0020524,0.0,MI,5521.0,5521.0
Zeeland,,0.6,26000357001,ZEELAND STP,Treatment Plant,42.8087,-86.0147,MI0020524,0.0,MI,5521.0,5521.0
Zeeland,,0.6,26000357001,ZEELAND STP,Ocean Discharge,42.8087,-86.0147,MI0020524,0.0,MI,5521.0,5521.0
Alto,,0.04,26000359004,ALTO STP,Collection: Separate Sewers,42.8488,-85.38,MI0055697,0.0,MI,298.0,298.0
Alto,,0.04,26000359004,ALTO STP,Treatment Plant,42.8488,-85.38,MI0055697,0.0,MI,298.0,298.0
Alto,,0.04,26000359004,ALTO STP,Water Reuse,42.8488,-85.38,MI0055697,0.0,MI,298.0,298.0
Casnovia,,0.06,26000359007,CASNOVIA WWSL,Collection: Separate Sewers,43.2097,-85.7575,MIG580128,0.0,MI,577.0,577.0
Casnovia,,0.06,26000359007,CASNOVIA WWSL,Treatment Plant,43.2097,-85.7575,MIG580128,0.0,MI,577.0,577.0
Casnovia,,0.06,26000359007,CASNOVIA WWSL,Ocean Discharge,43.2097,-85.7575,MIG580128,0.0,MI,577.0,577.0
Grand Rapids,,0.05,26000359011,SAND LAKE LAGOONS,Collection: Separate Sewers,42.9899,-85.6765,MIG960066,0.0,MI,377.0,377.0
Grand Rapids,,0.05,26000359011,SAND LAKE LAGOONS,Treatment Plant,42.9899,-85.6765,MIG960066,0.0,MI,377.0,377.0
Grand Rapids,,0.05,26000359011,SAND LAKE LAGOONS,Ocean Discharge,42.9899,-85.6765,MIG960066,0.0,MI,377.0,377.0
Moline,,0.25,26000365001,MOLINE WWTF,Collection: Separate Sewers,42.7334,-85.6539,MI0055107,0.0,MI,1245.0,1245.0
Moline,,0.25,26000365001,MOLINE WWTF,Treatment Plant,42.7334,-85.6539,MI0055107,0.0,MI,1245.0,1245.0
Moline,,0.25,26000365001,MOLINE WWTF,Ocean Discharge,42.7334,-85.6539,MI0055107,0.0,MI,1245.0,1245.0
Brighton,,,26000370002,GENOA TWP CS,Collection: Separate Sewers,42.561173,-83.829632,,0.0,MI,1145.0,1145.0
Flint,Genesee,50.0,26000411001,FLINT WPCF,Collection: Combined Sewers,43.044,-83.7701,MI0022926,0.0,MI,104401.0,104401.0
Flint,Genesee,50.0,26000411001,FLINT WPCF,Treatment Plant,43.044,-83.7701,MI0022926,0.0,MI,104401.0,104401.0
Flint,Genesee,50.0,26000411001,FLINT WPCF,Ocean Discharge,43.044,-83.7701,MI0022926,0.0,MI,104401.0,104401.0
Mount Morris,,,26000412001,BEECHER METROPOLITAN DISTRICT,Collection: Separate Sewers,43.104712,-83.69432,,0.0,MI,4688.0,4688.0
Flushing,Genesee,3.0,26000413001,FLUSHING WWTF,Collection: Separate Sewers,43.0681,-83.8654,MI0020281,0.0,MI,8706.0,8706.0
Flushing,Genesee,3.0,26000413001,FLUSHING WWTF,Treatment Plant,43.0681,-83.8654,MI0020281,0.0,MI,8706.0,8706.0
Flushing,Genesee,3.0,26000413001,FLUSHING WWTF,Ocean Discharge,43.0681,-83.8654,MI0020281,0.0,MI,8706.0,8706.0
Almont,,0.47,26000432001,ALMONT WWTP,Collection: Combined Sewers,42.91816,-83.04251,MI0020931,0.0,MI,3746.0,3746.0
Almont,,0.47,26000432001,ALMONT WWTP,Treatment Plant,42.91816,-83.04251,MI0020931,0.0,MI,3746.0,3746.0
Almont,,0.47,26000432001,ALMONT WWTP,Ocean Discharge,42.91816,-83.04251,MI0020931,0.0,MI,3746.0,3746.0
Clifford,,0.1,26000436001,CLIFFORD STP,Collection: Separate Sewers,43.314,-83.1781,MIG580065,0.0,MI,820.0,820.0
Clifford,,0.1,26000436001,CLIFFORD STP,Treatment Plant,43.314,-83.1781,MIG580065,0.0,MI,820.0,820.0
Clifford,,0.1,26000436001,CLIFFORD STP,Ocean Discharge,43.314,-83.1781,MIG580065,0.0,MI,820.0,820.0
Dryden,,0.13,26000440001,DRYDEN WWTF,Collection: Separate Sewers,42.9457,-83.1353,MI0035637,0.0,MI,804.0,804.0
Dryden,,0.13,26000440001,DRYDEN WWTF,Treatment Plant,42.9457,-83.1353,MI0035637,0.0,MI,804.0,804.0
Dryden,,0.13,26000440001,DRYDEN WWTF,Ocean Discharge,42.9457,-83.1353,MI0035637,0.0,MI,804.0,804.0
Lapeer,,0.051,26000441002,Elba Twp WWTP Lagoon,Collection: Combined Sewers,43.0117,-83.3525,MIG580063,0.0,MI,713.0,713.0
Lapeer,,0.051,26000441002,Elba Twp WWTP Lagoon,Treatment Plant,43.0117,-83.3525,MIG580063,0.0,MI,713.0,713.0
Lapeer,,0.051,26000441002,Elba Twp WWTP Lagoon,Ocean Discharge,43.0117,-83.3525,MIG580063,0.0,MI,713.0,713.0
Imlay City,,0.9,26000445001,IMLAY CITY STP,Collection: Combined Sewers,43.0216,-83.07,MI0023167,0.0,MI,3894.0,3894.0
Imlay City,,0.9,26000445001,IMLAY CITY STP,Treatment Plant,43.0216,-83.07,MI0023167,0.0,MI,3894.0,3894.0
Imlay City,,0.9,26000445001,IMLAY CITY STP,Ocean Discharge,43.0216,-83.07,MI0023167,0.0,MI,3894.0,3894.0
Lapeer,,2.3,26000446001,LAPEER STP,Collection: Combined Sewers,43.0583,-83.3071,MI0020460,0.0,MI,7908.0,7908.0
Lapeer,,2.3,26000446001,LAPEER STP,Treatment Plant,43.0583,-83.3071,MI0020460,0.0,MI,7908.0,7908.0
Lapeer,,2.3,26000446001,LAPEER STP,Ocean Discharge,43.0583,-83.3071,MI0020460,0.0,MI,7908.0,7908.0
Columbiaville,Lapeer,0.11,26000449001,COLUMBIAVILLE WWTF,Collection: Separate Sewers,43.1614,-83.4046,MI0054810,0.0,MI,890.0,890.0
Columbiaville,Lapeer,0.11,26000449001,COLUMBIAVILLE WWTF,Treatment Plant,43.1614,-83.4046,MI0054810,0.0,MI,890.0,890.0
Columbiaville,Lapeer,0.11,26000449001,COLUMBIAVILLE WWTF,Ocean Discharge,43.1614,-83.4046,MI0054810,0.0,MI,890.0,890.0
Metamora,,0.1,26000453001,METAMORA WWTF,Collection: Separate Sewers,42.947,-83.2744,MI0056332,0.0,MI,748.0,748.0
Metamora,,0.1,26000453001,METAMORA WWTF,Treatment Plant,42.947,-83.2744,MI0056332,0.0,MI,748.0,748.0
Metamora,,0.1,26000453001,METAMORA WWTF,Ocean Discharge,42.947,-83.2744,MI0056332,0.0,MI,748.0,748.0
North Branch,,0.13,26000455001,NORTH BRANCH WWTP,Collection: Separate Sewers,43.2256,-83.2009,MIG580055,0.0,MI,1010.0,1010.0
North Branch,,0.13,26000455001,NORTH BRANCH WWTP,Treatment Plant,43.2256,-83.2009,MIG580055,0.0,MI,1010.0,1010.0
North Branch,,0.13,26000455001,NORTH BRANCH WWTP,Ocean Discharge,43.2256,-83.2009,MIG580055,0.0,MI,1010.0,1010.0
Montrose,Genesee,25.9,26000458001,RAGNONE  (DIST.#2) WWTP,Collection: Separate Sewers,43.1913,-83.8626,MI0022977,0.0,MI,206916.0,206916.0
Montrose,Genesee,25.9,26000458001,RAGNONE  (DIST.#2) WWTP,Treatment Plant,43.1913,-83.8626,MI0022977,0.0,MI,206916.0,206916.0
Montrose,Genesee,25.9,26000458001,RAGNONE  (DIST.#2) WWTP,Ocean Discharge,43.1913,-83.8626,MI0022977,0.0,MI,206916.0,206916.0
Grand Blanc,,,26000458004,ATLAS TWP. C.S.,Collection: Separate Sewers,42.925163,-83.534117,,0.0,MI,7396.0,7396.0
Lennon,,,26000458006,LENNON AREA C.S.,Collection: Separate Sewers,43.000253,-83.900185,,0.0,MI,3440.0,3440.0
Gaines,,,26000458007,GAINES C.S.,Collection: Separate Sewers,42.87241,-83.912244,,0.0,MI,369.0,369.0
Burton,Genesee,,26000458008,BURTON C.S.,Collection: Separate Sewers,42.968482,-83.631835,,0.0,MI,30890.0,30890.0
Davison,,,26000458010,DAVISON VILL. C.S.,Collection: Separate Sewers,43.034674,-83.516661,,0.0,MI,5642.0,5642.0
Swartz Creek,,,26000458011,SWARTZ CK AREA C.S.,Collection: Separate Sewers,42.957216,-83.830726,,0.0,MI,9312.0,9312.0
Flint,,,26000458012,Flint Twp. CS,Collection: Separate Sewers,43.001979,-83.761697,,0.0,MI,34338.0,34338.0
Flint,,,26000458013,Grand Blanc Twp. CS,Collection: Separate Sewers,42.951562,-83.658056,,0.0,MI,35748.0,35748.0
Algonac,,2.7,26000459001,ALGONAC STP,Collection: Separate Sewers,42.6153,-82.542,MI0020389,0.0,MI,11424.0,11424.0
Algonac,,2.7,26000459001,ALGONAC STP,Treatment Plant,42.6153,-82.542,MI0020389,0.0,MI,11424.0,11424.0
Algonac,,2.7,26000459001,ALGONAC STP,Ocean Discharge,42.6153,-82.542,MI0020389,0.0,MI,11424.0,11424.0
Marysville,St. Clair,2.67,26000460001,MARYSVILLE STP,Collection: Separate Sewers,42.9138,-82.4903,MI0020656,0.0,MI,10445.0,10445.0
Marysville,St. Clair,2.67,26000460001,MARYSVILLE STP,Treatment Plant,42.9138,-82.4903,MI0020656,0.0,MI,10445.0,10445.0
Marysville,St. Clair,2.67,26000460001,MARYSVILLE STP,Biosolids Handling Facility,42.9138,-82.4903,MI0020656,0.0,MI,10445.0,10445.0
Marysville,St. Clair,2.67,26000460001,MARYSVILLE STP,Ocean Discharge,42.9138,-82.4903,MI0020656,0.0,MI,10445.0,10445.0
Capac,,0.23,26000461001,CAPAC STP,Collection: Combined Sewers,43.013,-82.9285,MIG580271,0.0,MI,2179.0,2179.0
Capac,,0.23,26000461001,CAPAC STP,Treatment Plant,43.013,-82.9285,MIG580271,0.0,MI,2179.0,2179.0
Capac,,0.23,26000461001,CAPAC STP,Ocean Discharge,43.013,-82.9285,MIG580271,0.0,MI,2179.0,2179.0
Port Huron,,20.0,26000462001,PORT HURON WWTP,Collection: Separate Sewers,42.9753,-82.42,MI0023833,0.0,MI,49807.0,49807.0
Port Huron,,20.0,26000462001,PORT HURON WWTP,Treatment Plant,42.9753,-82.42,MI0023833,0.0,MI,49807.0,49807.0
Port Huron,,20.0,26000462001,PORT HURON WWTP,Ocean Discharge,42.9753,-82.42,MI0023833,0.0,MI,49807.0,49807.0
Smiths Creek,,,26000462002,KIMBALL TWP COLL SYS.,Collection: Separate Sewers,42.971685,-82.543545,,0.0,MI,3363.0,3363.0
North Street,,,26000462003,CLYDE TWP CS,Collection: Separate Sewers,43.021216,-82.582211,,0.0,MI,674.0,674.0
Port Huron,,,26000462004,FT.GRATIOT TWP CS,Collection: Separate Sewers,42.995318,-82.428414,,0.0,MI,4059.0,4059.0
Port Huron,St. Clair,,26000462005,Port Huron Twp CS,Collection: Combined Sewers,42.975516,-82.444839,,0.0,MI,9377.0,9377.0
Saint Clair,,1.39,26000463001,ST CLAIR STP,Collection: Separate Sewers,42.81994,-82.4906,MI0020591,0.0,MI,5913.0,5913.0
Saint Clair,,1.39,26000463001,ST CLAIR STP,Treatment Plant,42.81994,-82.4906,MI0020591,0.0,MI,5913.0,5913.0
Saint Clair,,1.39,26000463001,ST CLAIR STP,Ocean Discharge,42.81994,-82.4906,MI0020591,0.0,MI,5913.0,5913.0
Yale,,0.25,26000464001,YALE STP,Collection: Combined Sewers,43.1228,-82.7927,MIG580325,0.0,MI,2004.0,2004.0
Yale,,0.25,26000464001,YALE STP,Treatment Plant,43.1228,-82.7927,MIG580325,0.0,MI,2004.0,2004.0
Yale,,0.25,26000464001,YALE STP,Ocean Discharge,43.1228,-82.7927,MIG580325,0.0,MI,2004.0,2004.0
East China,,1.1,26000465001,ST. CLAIR RIVER SA WWTP,Collection: Separate Sewers,42.7629,-82.4957,MI0022845,0.0,MI,9563.0,9563.0
East China,,1.1,26000465001,ST. CLAIR RIVER SA WWTP,Treatment Plant,42.7629,-82.4957,MI0022845,0.0,MI,9563.0,9563.0
East China,,1.1,26000465001,ST. CLAIR RIVER SA WWTP,Ocean Discharge,42.7629,-82.4957,MI0022845,0.0,MI,9563.0,9563.0
East China,St. Clair,,26000465002,CHINA TWP CS,Collection: Separate Sewers,42.769541,-82.546914,,0.0,MI,3737.0,3737.0
East China,,2.2,26000466001,EAST CHINA REG CS,Collection: Separate Sewers,42.7587,-82.4835,MIG610369,0.0,MI,3700.0,3700.0
East China,,2.2,26000466001,EAST CHINA REG CS,Treatment Plant,42.7587,-82.4835,MIG610369,0.0,MI,3700.0,3700.0
East China,,2.2,26000466001,EAST CHINA REG CS,Ocean Discharge,42.7587,-82.4835,MIG610369,0.0,MI,3700.0,3700.0
Brighton,,3.0,26000468001,BRIGHTON STP,Collection: Separate Sewers,42.5058,-83.8015,MI0020877,0.0,MI,9785.0,9785.0
Brighton,,3.0,26000468001,BRIGHTON STP,Treatment Plant,42.5058,-83.8015,MI0020877,0.0,MI,9785.0,9785.0
Brighton,,3.0,26000468001,BRIGHTON STP,Ocean Discharge,42.5058,-83.8015,MI0020877,0.0,MI,9785.0,9785.0
Howell,,1.2,26000469001,HOWELL STP,Collection: Separate Sewers,42.5936,-83.9335,MI0021113,0.0,MI,9409.0,9409.0
Howell,,1.2,26000469001,HOWELL STP,Treatment Plant,42.5936,-83.9335,MI0021113,0.0,MI,9409.0,9409.0
Howell,,1.2,26000469001,HOWELL STP,Ocean Discharge,42.5936,-83.9335,MI0021113,0.0,MI,9409.0,9409.0
Whitmore Lake,,,26000470002,HAMBURG TWP-BRIGHTON CS,Collection: Separate Sewers,42.456394,-83.821735,,0.0,MI,1810.0,1810.0
Whitmore Lake,,1.6,26000470003,Hamburg Twp WWTP,Collection: Separate Sewers,42.2728,-83.4929,MIG960017,0.0,MI,3510.0,3510.0
Whitmore Lake,,1.6,26000470003,Hamburg Twp WWTP,Treatment Plant,42.2728,-83.4929,MIG960017,0.0,MI,3510.0,3510.0
Whitmore Lake,,1.6,26000470003,Hamburg Twp WWTP,Water Reuse,42.2728,-83.4929,MIG960017,0.0,MI,3510.0,3510.0
Hartland,,1.18,26000471001,HARTLAND TWP. CS,Collection: Separate Sewers,42.6513,-83.754,MIG610197,0.0,MI,11207.0,11207.0
Hartland,,1.18,26000471001,HARTLAND TWP. CS,Treatment Plant,42.6513,-83.754,MIG610197,0.0,MI,11207.0,11207.0
Hartland,,1.18,26000471001,HARTLAND TWP. CS,Ocean Discharge,42.6513,-83.754,MIG610197,0.0,MI,11207.0,11207.0
Pinckney,,0.27,26000472001,PINCKNEY STP,Collection: Separate Sewers,42.4477,-83.9532,GW1810104,0.0,MI,2182.0,2182.0
Pinckney,,0.27,26000472001,PINCKNEY STP,Treatment Plant,42.4477,-83.9532,GW1810104,0.0,MI,2182.0,2182.0
Pinckney,,0.27,26000472001,PINCKNEY STP,Water Reuse,42.4477,-83.9532,GW1810104,0.0,MI,2182.0,2182.0
Akron,,0.16,26000474001,AKRON FAIRGROVE STP,Collection: Separate Sewers,43.5492,-83.5342,MIG580086,0.0,MI,1551.0,1551.0
